Time,B-G,B-G error,TIme,G-R,G-R error,TIme,B-R,B-R error
2022.73779441146,0.2818533147796,0.0681814954327888,2022.73780474875,0.2682032313268,0.1087878469635,2022.7377985654,0.5436419251086,0.0611568934760159
2022.73779460169,0.2456627097433,0.149273877000935,,,,2022.7377991361,0.5479976899209,0.0612120424283045
2022.7377951724,0.2995370334274,0.069201815189676,,,,2022.73779989728,0.6360674409805,0.0611493010227187
2022.73779542604,0.2968657035388,0.0694681233625847,,,,2022.73780088016,0.3598136492591,0.0618559495945544
2022.7377957431,0.2128337507016,0.069546000804332,,,,2022.73780221204,0.4213526360255,0.0619864372411239
2022.73779587017,0.2922133946683,0.0684039175002221,,,,2022.73780246569,0.4080928188065,0.0618128044806357
2022.7377960604,0.3016656592642,0.067912808826836,,,,2022.7378025291,0.3581050172916,0.0620596811116486
2022.73779761398,0.4021335021432,0.0683877294553929,,,,2022.73780303639,0.2441154623398,0.0616506642713909
2022.73779780446,0.3214720214361,0.0673670642581344,,,,2022.7378030998,0.3433247965775,0.0611131303812298
2022.73779799469,0.3614599248134,0.0672278610301382,,,,2022.73780348052,0.2993440832982,0.0606951181092557
2022.73779831175,0.3779935220711,0.0672395039980666,,,,2022.73780367075,0.5537532727151,0.17088556777139
2022.7377985654,0.3343567945026,0.0678396402071098,,,,2022.73780379757,0.5210160426986,0.0608272554674392
2022.7377991361,0.3591708337151,0.0683501108044331,,,,2022.73780474875,0.5409121461303,0.0606123357879793
2022.73779951657,0.3696369149245,0.0999492611046384,,,,,,
2022.73779989728,0.4514300767463,0.0868320662652599,,,,,,
2022.73780046798,0.2614400763431,0.0692771458590255,,,,,,
2022.73780088016,0.2703902609275,0.0690053447951091,,,,,,
2022.73780119722,0.2796683033108,0.0685407385622937,,,,,,
2022.73780170475,0.2695835206023,0.195656542520481,,,,,,
2022.73780221204,0.3027232595011,0.0684418148287661,,,,,,
2022.73780246569,0.3169163874342,0.0682678848216508,,,,,,
2022.7378025291,0.2722693787964,0.0672639771707872,,,,,,
2022.73780303639,0.2739772048265,0.173546862447885,,,,,,
2022.7378030998,0.3109548129166,0.143952672903952,,,,,,
2022.73780348052,0.2772944785289,0.0697305184349619,,,,,,
2022.73780367075,0.3245462175597,0.0607333671089097,,,,,,
2022.73780379757,0.2772916944232,0.0865208086248236,,,,,,
2022.73780474875,0.2727089148035,0.0674680995723287,,,,,,
2022.73780497069,0.2755212290791,0.0941250732063861,,,,,,
